"col1";"col2";"col3";"col4";"col5";"col6";"col7";"col8";"col9";"col10";"col11";"col12";"col13";"col14";"col15";"col16"
"16";-0.187471367511925;0.268066700198119;0.254047200062219;-0.125681673773884;0.175398877804269;-0.0966046442657861;1.12990295637843;0.191266680827021;-0.0458234552761361;0.11119903301943;-0.00901971907577853;-0.187145795120386;0.620072802108711;0.340032496144415;0.321985501744493;0.262303730779394
"17";-0.42855666780339;-0.111259275533385;-0.604329634722436;-0.0597432305384213;-0.272543658830808;-0.324013634154936;0.144252741144171;-0.119064834002766;-1.0037246874354;-0.220104952608636;-0.338081721298688;0.0903889249493116;0.176263255345455;-0.131962927683932;-0.412660132099582;-0.290684106850421
"18";-0.053312998818534;-0.135346389009783;0.0572404145378369;0.11398338858316;-0.17612572045878;-0.11658790132317;0.308805232198763;-0.0498196031956551;0.0858426076969064;0.484693958536565;0.244520607863409;0.128737988092803;0.286881523809057;0.208541958103274;-0.177384545974226;-0.272005679942803
"19";-0.133148258123841;0.107867698062465;0.237599245535942;-0.102845669137056;0.258495109906931;0.0802935300137524;0.780605541739292;0.434159721274637;0.0172802301858933;0.225634224833589;0.0608244840851346;-0.0273389742121495;-0.0959388276649333;0.694106359333325;-0.0542269364181812;-0.118835183739829
"20";-0.085785879379927;-0.276435127480394;0.0406761247056837;-0.109003942477717;-0.105058815698231;-0.323058111591204;-0.164964654910998;0.0147374648529833;-0.441369875289009;0.0690087546900479;0.132240353230452;-0.124728933757639;0.359142095209513;0.776784534542755;0.0113481847457294;-0.348739730074721
"21";-0.0647372231250043;-0.284078183285328;-0.0462464280847648;-0.334636946892467;-0.0445180202070026;-0.395948964590015;0.0253506808257142;-0.140642448729362;-0.398708060338637;-0.230194228696302;-0.613600657645793;0.178441474378249;-0.586333249173051;0.280292879918612;-0.180770309519961;-0.359161383328382
"22";0.113952646397922;-0.549338900678031;-0.275138962901259;-0.746783226206865;-0.0688672775851273;-0.571439106719122;-0.437228964154428;-0.269966372248106;0.0668842100249842;-0.788737092238545;-0.617978660829447;-0.246824875494392;-0.267440100559949;-0.310119617375673;-0.118667586210432;-0.47035621735015
"23";0.262009764986428;-0.0188487759810002;-0.0106926625013353;-0.0127859809037105;0.0893259568118866;-0.240752780637356;0.0661328795252216;-0.00967355638684075;-0.185442851205316;0.050933324969758;-0.0100468758775208;0.0218863345383537;0.0125376885467274;0.154895665679358;-0.149838847168207;-0.0495797220827103
"24";-0.22704405750483;0.296971553576533;0.125513830905457;-0.587425662277195;-0.442276478486824;0.188434906410263;-0.778096485779585;-0.0701625539823848;0.493071711639485;0.12449891280322;-0.00615605358796378;-0.0385879363095385;-0.299978537276226;-0.173537718077145;-0.131149187764309;-0.15777587825893
"25";0.147424772148207;0.140372078931441;0.0186877862694395;0.404099089774326;0.127991569424526;-0.166280342680092;-0.132742611754858;0.0901745952710391;-0.0104777325870513;0.0837591376469548;0.146873102663603;0.269060105937714;0.0593021599633765;0.284843363867247;-0.0147852446914909;-0.09949929136671
"26";0.0290019634957194;0.498027729637576;0.119596769259965;0.699794819167493;0.337326641548349;0.135948295087756;0.809392652361401;0.464213385012652;0.52161526182291;0.824035666355699;0.29732538741433;-0.360106989155288;1.45658496010198;1.38405248388377;1.29861802083986;0.330254042783575
"27";0.0547802179884901;0.284893084064173;0.525553101909843;0.797082240127184;0.100603390476779;0.264814851469337;0.819348913788027;0.93855942099278;0.757487109241107;0.575803143758722;0.143274980631408;0.119175020856113;1.50499329244779;0.966609463281548;0.958769407694809;0.703805564544626
"28";0.206660714503768;0.297723687383635;0.506619423443412;0.79260176720354;0.317993222936509;-0.0779570311473847;0.349496912234561;0.32002256107277;-0.219847755256642;0.567814463709766;0.648717463992947;-0.0806124684228674;1.19461313795962;0.141099188432594;0.7307393071802;-0.298521105155991
"29";0.139629316177189;0.212230935546448;0.0660249279202517;0.0531374509864081;-0.130000363571912;-0.328567407258676;0.0651950196138951;0.0680791563063012;-0.483590088508396;-0.0854040384274439;-0.0159347880021516;-0.0532158022611738;0.53200227600202;-0.00259100931307699;0.288294032765646;-0.112916051064873
"30";0.337154802777042;0.203633928788573;0.489423192836649;0.69703324517739;0.107987117664533;-0.29290590230658;0.728867521977505;0.136001360081417;-0.159331512010591;0.265014484393334;0.334852495871167;0.0577944622170198;0.667424049476974;0.169211330528299;0.721606315256003;0.685695228170591
"31";-0.275003561181459;-0.136386206142804;0.0147759544840568;0.244359538930859;-0.162309305761193;-0.365308486021552;-0.196683430987515;-0.310892015868092;-0.1905519092021;0.565598747266922;-0.161028614569251;0.140055047903603;-0.243893087380854;0.13105200479133;0.0469911334182246;-0.192794282630826
"32";-0.482795194691125;-0.0753987584392707;0.180914942411984;0.0216153391085803;0.0905648326224825;-0.0905407788473792;0.629561142493466;0.229980790874088;-0.399808960370143;0.113361923489018;0.164474107341219;-0.0823347978619161;0.0988845664766413;0.793002119005442;-0.161642675194699;0.657885234303931
"33";-0.252180315403844;-0.290709837284858;0.0219838651979053;-0.238428364337832;-0.110434611830226;0.032839450534752;-0.0348483531297921;-0.0379069673619458;-0.192236653524293;0.0325942339432825;0.251048763213449;-0.146044134613084;0.337039838886486;-0.0592732237511003;0.0341678184692282;0.0648207055761278
"34";-0.055441646148056;0.00870805276130615;-0.00620391932899123;0.112767760455476;-0.0395602862130504;-0.101568370760447;-0.0872968425412936;0.0939866506713323;-0.0879511256263387;0.140687680439019;0.126712866504259;0.0986421043910896;0.220825637655202;0.0381976398084163;-0.0684585803755829;-0.0569473879325483
"35";0.198199232542403;0.261493598962463;0.312122916770022;0.602454187153389;0.146682173350099;0.0351595373629081;0.439723959829226;0.308294971616946;0.0648870432372047;0.493344798272868;0.481152840771802;0.194861004065416;0.599503954729891;0.242988613562461;0.151071623515028;0.169384972718738
"36";0.215140471757521;0.331112423834271;0.417694055525391;0.661423958065963;0.238332877350165;0.354969036824779;0.458391047554961;0.335747938253406;0.200382674885297;0.57572958572827;0.56203432633788;0.313757132799581;0.774820471242598;0.659750876454924;0.227080702328056;0.475499760954312
"37";-0.00385786534946564;-0.125129734078075;0.138210841916621;-0.0223136375398161;-0.269476601808253;-0.18396159217088;-0.173507168168929;-0.00056596824181665;-0.329923830154516;0.304984375827146;0.040852234879635;0.223827453508554;0.33041655685581;-0.0870635335359939;-0.0766699580218477;-0.19791808806923
"38";-0.366088101606505;-0.0116166052921469;0.145185046090452;-0.0202639486428398;-0.267432817427826;0.163743705590504;0.275106813562355;0.0773635245789859;-0.696384338881731;0.564736556664115;0.195484513422781;0.187259317376277;0.729783924714904;0.0689292801038964;-0.191065982061548;-0.145243655211598
"39";-0.217681450553638;0.366463996684959;0.279380191515768;-1.07217724842789;-0.365820491550747;0.357311317026108;-0.870533267908183;0.105585483755123;0.523975444116531;0.0708769779433733;-0.24356044913304;-0.102507965556888;-0.39655952685142;-0.423523889554911;-0.0135402186131857;-0.054312194780972
"40";-0.119125530010993;0.100539078860564;0.146622318392524;0.140356359068346;-0.127896149632164;-0.0982131762391882;-0.0749201385033738;0.00660367050362676;-0.0590681118397796;0.153107090680376;0.160679771916698;0.216564606419697;0.0456022801355968;0.209845639587305;-0.148598628284686;-0.11275290478044
"41";-0.204774545968082;-0.174620113381655;0.0980109305365706;-0.121679761963851;-0.073062713020813;-0.0596215377784081;0.22096234310007;0.139273526341855;-0.459642579962172;0.0138168707135377;0.0608529968384038;-0.350143234483835;-0.0350395644600864;0.262969908488618;-0.119077401235778;-0.100470998096559
"42";-0.0689632013065606;0.0765797008632381;-0.0949337705503122;0.0593599369596781;-0.0277251741184757;0.017389983324249;-0.0656443294125454;0.135761364546925;-0.104676563677149;0.286598355625293;-0.051563773018865;0.24856217607359;0.0184656586201116;0.085837545769562;-0.0218516782772261;-0.00984180807727603
"43";0.160212168966787;-0.18476835871404;-0.219807886437871;-0.239948832065832;0.00745965932021031;-0.0459839810773578;0.041529698644182;0.0895166019986088;0.00187604028992172;-0.0911472710576758;0.0512359813270825;-0.227930651194803;0.101600120391287;-0.118231094460209;-0.21392945139651;-0.0317274094211367
"44";-0.0342459355839509;-0.186728616634284;-0.136509031170557;-0.159657727261431;-0.150921869406438;-0.261363638885679;-0.0607594531519657;-0.0874643125990241;-0.0339316521424173;-0.0613825556337639;0.454739316583636;-0.0514023267839464;-0.0447257508766129;-0.102430381783357;-0.218264905141573;-0.250633146390979
"45";-0.0733646975572715;-0.213475123675759;-0.220471463954302;-0.202730721076521;-0.122252081951478;-0.154178413255369;-0.193769476795722;0.0344353649347735;0.0487271547362997;0.0468228126769657;0.119088449362121;0.194841501631946;-0.0865870712032403;0.148645506869587;-0.188446581725282;-0.132322381393828
"46";0.0243250258254087;0.226060825838939;0.285485426191077;0.287966492550378;0.0388233765030945;0.0129372537226914;0.270341495110492;0.225897431765873;0.0552141664196236;0.339139371397657;0.554900714053895;0.149963185389385;0.333545030729913;0.111210534262433;0.178460078587226;0.140960442812636
"47";-0.494325024788497;-0.327230828816568;-0.378288182437529;-0.234329156007492;0.031418874423583;-0.227456699463029;0.321330657344537;0.0952788585669092;-0.482818028144316;-0.211348126234255;-0.0327743399046043;0.17431951128482;0.13229267793979;0.344862137243765;-0.212896333323708;0.0852513038403899
"48";-0.0442364359776923;-0.024715652220166;0.0872726667573512;0.276614443068039;-0.0519222037796999;-0.0874320120612334;-0.0289345274307744;0.0701155271848279;0.00545613388943522;0.162900154227914;0.504229141317932;0.0337864656559854;0.123288061415253;0.143388482535282;-0.0721777858563156;-0.168696889838185
"49";0.0765270182012121;0.199104583100185;0.107515493852153;0.182643530011532;-0.096521560331572;-0.117996401845418;0.16891763256536;0.136503448490523;-0.0429473735964555;0.289132940423545;0.326947441056572;-0.0123012400147426;0.0659942934974904;0.0140454681141179;-0.0198371426390185;-0.150713459293407
"50";0.0942857768511878;0.337821443997717;0.195523094541977;0.518002839812484;0.198956057347922;0.160620481542414;0.438202430628547;0.254979209249055;0.0664600875986532;0.0755939503249315;0.533975789279582;-0.0415415523521623;0.656412985741914;0.122887785676887;0.212060075733333;0.287690141097764
"51";-0.0819785438818048;0.121901252230689;0.0758068894279813;0.241166408199246;-0.142643673734308;-0.0428156088780546;0.116044535980782;0.174576072063115;0.00735006906445235;0.157500493949672;0.422126102168246;-0.235546794497296;0.246312894831904;0.00761633619789248;0.141129368295264;0.0602041569815664
"52";0.0792240669044493;0.164468735926255;0.253802529017474;0.395752643392;-0.334489109162792;0.0928187075643616;0.0533845726462059;0.254729477273001;-0.285804059723701;0.339272468962882;0.591759538025894;-0.341860338352269;0.160815381258748;-0.195746901475037;-0.122604393657084;-0.0188329964021865
"53";-0.141952824870102;-0.0844628100127999;-0.0549355897570908;0.0636178018707246;-0.362852937704282;-0.328585636161945;-0.0355340104710449;-0.145624822930162;-0.386326225653114;0.10607491109553;0.184132850558417;0.23929135675785;0.0353035364325358;0.142498040836374;-0.175298454168179;-0.167088347712357
"54";-0.0886255916615925;0.0118030319865786;-0.0960681618981674;0.108006700989785;-0.285161977475401;-0.063788831888612;-0.0852505439058997;0.0586636821523681;-0.0726355675107088;0.128274734956446;0.111459159912128;-0.0523016358667089;0.0988830711993786;0.0562574104091332;-0.129645043035377;-0.207939083053209
"55";0.0692649151930189;0.225681962911683;0.289333448300546;0.401717873111913;0.27323015246392;0.170209216361535;0.289820231651588;0.3653533803777;-0.0360909227920372;0.312177991847112;0.238369490190901;-0.00538905403174594;0.451143322318244;0.249012332885653;0.146373881026632;0.198497152270975
"56";-0.268776276372777;-0.351102399530322;-0.286035180897321;-0.432582922868397;-0.272059658432675;-0.184905449210227;0.0647176745776499;0.113829625366107;-0.676717253376685;-0.220978146517758;0.17156195754648;-0.152689394947766;0.118420019938976;-0.383794314815911;-0.244180021528888;-0.237876467177578
"57";-0.00949378016085661;0.0126265313211206;0.569182054227999;0.195909200208188;-0.0372070900008106;-0.0659024610798034;-0.142266813884746;0.197738746259457;-0.0965337905970711;-0.194836808690705;0.341027897451672;0.0424138653775289;0.311747632864012;-0.00852671843553043;0.255797049848407;0.0656521575927239
"58";-0.110503143872162;-0.0641477000139637;-0.0810127912723044;0.0348191945565341;0.0995154828637012;0.0623485727839906;0.251223193973564;0.0201201155759585;-0.0255611977501909;0.261648062233992;0.333051302443627;-0.463035485322175;0.304715611534081;-0.315868269563746;-0.0610543680754231;0.0676333262704484
"59";-0.524461814868195;-0.441648593151737;-0.110725609308703;-0.588746314619649;-0.385859993302607;-0.298406866443535;-0.229275492495171;-0.261118316031665;-0.512177262260059;-0.0508365555856471;-0.157381788609453;-0.59862976875476;-0.323122915843837;-0.59714000451752;-0.393122653663903;-0.258416770936046
"60";-0.450242734346613;-0.0991546968730431;-0.194354175113446;-0.508067739238443;-0.301271428831766;0.165345297304627;-0.0886338201259695;-0.0864961992433354;-0.535718899703667;0.118551864776185;0.0110432714952152;-0.951471978161602;-0.429868132090748;-0.701730710259089;-0.519968467585532;-0.221715629119326
"61";-0.119465639515332;0.0920628581046781;0.11047006230879;0.0428913675815062;-0.0642165387556564;0.0038701787582256;0.0313404348705128;0.0709607725061663;0.0751016637796214;0.380907828097247;0.191583142603778;-0.173066459396164;0.192542966251563;0.119421784514458;-0.0346032502269976;0.139754322392522
"62";0.0901943601497928;0.229810286087541;0.426145975206868;0.410777808625638;-0.0467438383374763;0.171703913940477;0.159415325736187;0.265254793795319;0.0811722366664887;0.409528740155681;0.361532534694152;-0.104079498661653;0.378278243791138;0.0138657485777526;0.098221172252813;0.0970218578640382
"63";-0.296618452876367;-0.0960326137278956;-0.185220152052693;-0.240101826432856;-0.0435123590588071;-0.0134583853653609;0.128760099613793;0.00630610647252938;-0.487954265710226;0.218724547694134;-0.0950844587676296;-1.01548710174145;0.199133989544566;-0.378638628582869;-0.0496698027387718;-0.0181914020724597
"64";0.00372858508714013;0.100720796424176;0.238670595455986;0.0267222178134773;0.0114843298552768;0.0270008184769159;0.0767294345664888;0.248748662223071;0.0822182511400911;0.235234022754022;0.682266285606085;0.0372191531547172;0.122314057038561;0.0867588263753686;0.354197121051869;0.123685423584246
"65";-0.065722669363533;0.197131745266688;0.262418097646606;0.00577723633991845;0.105856422033882;0.0716016985240403;0.302265506239119;0.218646019878329;0.0737893353968485;0.277882071770873;0.554279832309079;-0.0489321505865887;0.139435218267017;0.0124485142092005;0.345062656585666;0.106186373743995
"66";-0.00200717945815082;0.153667687398146;0.306553969934956;0.135633483080645;-0.0289619923947306;0.0241490710308677;0.168219067893849;0.16526403322874;0.10441544460237;0.413540433241523;0.445388255606742;0.0229423482422413;0.279881899548138;0.102812784680811;0.410830202119945;0.0690096305503471
"67";-0.346087507691159;-0.000597291046876891;-0.0446905560957249;-0.0175583536033962;-0.360731957293227;-0.123299367318678;-0.208905947714783;-0.190671974014617;-0.427050712661754;0.298783427139227;0.388869863376548;-0.234921789564786;0.0916856342228916;-0.390654609596954;-0.437211723656227;-0.533388580694318
"68";-0.536987311558401;-0.176522768884951;-0.522843464859101;-0.44805420593574;-0.200600489745491;-0.137562804477577;-0.244465275942053;-0.136304128812772;-0.0227391674392345;-0.162684053264074;-0.100688796412589;-0.376625963318555;-0.0729191819223;-0.17587162151424;-0.196167037153203;0.00673671375266605
"69";0.00242283743077298;0.0834785340688615;0.0655834330731225;0.249449960760403;0.0594034452675661;0.107933429424656;0.359097478519327;0.168663237106207;0.108926957009513;0.312216871655354;0.406742057274368;-0.0350254297951412;0.407183703191984;0.0262281095267819;0.113294021435544;0.0953979603967117
"70";-0.159250723861013;0.0687167511385384;-0.012751352515852;0.122221996481708;-0.00090893361708233;0.0745765810479571;0.27859993635498;0.222670693863297;-0.0656286450296021;0.261876484584556;0.320980403939129;-0.238834561268115;0.323708178068741;-0.101184766347121;0.0511113662625038;0.0279433512649002
"71";-0.166957279479311;0.0676956522259882;-0.187677274525793;0.0102256483631434;-0.109373145997322;-0.216531026363703;0.0686627734532711;0.178068844280169;-0.0293382620831509;0.283200358480178;0.369375210301434;-0.124127399510107;0.232252870175083;-0.178209955160411;0.0245249363064335;0.0715123528306786
"72";-0.0602725488884912;0.287595994735544;0.349973610363928;0.262586585373063;0.101833025075267;0.188330152493494;0.398644661597482;0.217157937557872;0.0800151937845539;0.443936129295363;0.549605642347003;0.0379431627221695;0.36034970900946;0.0470467294887617;0.101787361776204;0.196986184824737
"73";-0.40433027866497;-0.095405249115015;-0.132775542862909;-0.0781242806163385;-0.133810357630299;0.024230960718837;0.165831753397139;0.0100142231451409;-0.428350852186355;-0.122919288880368;0.355035575033538;-0.423428721330134;0.13003625183068;-0.254714796018453;-0.0315232313092034;-0.0525561969960334
"74";-0.412118512281474;0.0529710916551112;-0.395185954288642;-0.08283758652277;-0.316018912693154;0.0452451755449458;-0.0307884232438242;-0.121635369266341;-0.628821301645957;-0.0438532153752083;-0.0790545952516682;-0.806232091205645;-0.431568899397714;-0.431079317133636;-0.395188225522724;-0.229603631320997
"75";-0.265651559290295;-0.0653983451081321;-0.22027421500062;-0.212754514023473;-0.0116831734383578;0.0250345306580562;-0.0659733484977081;0.124950182106679;-0.624232355417505;-0.301388994085555;0.0664953760749071;-0.0771088655090136;0.124978367570386;-0.158185181091655;-0.0957618903560026;-0.0753725901582468
"76";-0.163827875802021;-0.217278963069999;-0.125502709406532;-0.17705363781587;0.0425595276250104;-0.224500637516729;-0.422710282733816;0.0269628518196409;-0.25255243966527;-0.111115235991888;-0.0967946412771337;0.132835111150011;-0.282551189528594;0.0103475910947889;-0.14230232296878;0.017620021935475
"77";-0.158551031406524;-0.145581876415298;-0.122625140435398;0.0321711591536772;-0.228513240050454;-0.109765285716277;-0.195397748071521;0.0446767798199609;-0.22740808635948;0.0598483281698358;0.154248108256553;-0.153570603745985;0.0583474880481779;-0.176752604049605;-0.16625088712048;-0.141602475532998
"78";-0.120268075412639;-0.335522384955371;-0.17717768179652;-0.236488082498394;-0.146113726298329;-0.095823249594394;-0.0990506327062556;0.00125669948344798;-0.0495170578460725;-0.016713934313125;-0.0815523522348175;-0.347685462239864;-0.211817962696701;-0.130181676733674;-0.000693029413822766;0.0048189526326865
"79";0.223290026859859;0.20960620035951;0.57910035983988;0.0882031521456774;0.386934719139761;0.0782570202491394;1.22452007739838;0.343351583124913;-0.0384887381720362;0.240203953320893;0.331927908348931;-0.103775794347343;1.77014175124288;1.10844346092057;1.14509827014518;0.66542467587474
"80";-0.219313088167791;-0.169901528728876;-0.0619683970199274;0.11812445057073;-0.0600519563454625;-0.226168430298059;0.407395283228553;0.000279409277521347;-0.576193847246597;-0.368478996812534;0.0758449099878098;-0.65502910503581;0.904607499661277;0.378272453741042;-0.140453948990979;-0.504838812223202
"81";0.028192168748166;0.175677977535509;0.229512022023055;0.908173562271136;0.38180832345521;-0.183403636960079;0.3939648965753;-0.0543811288570229;-0.234823532343553;0.0421510658773356;0.525469675058131;-0.311970006150812;0.836542830529925;1.03341416145187;0.246401878679006;0.037027965364382
"82";0.000445263564300635;0.131247742129916;0.157208348576151;0.465386156702099;-0.0516062119553854;0.0478867081966049;-0.105454277691921;-0.000387339219617866;-0.308339435082951;0.167349709037842;0.229602560586021;-0.202305692557777;0.465328396189806;0.601817799901058;0.0962953621732858;0.280519616875889
"83";0.0325513945024041;-0.0807216361218243;-0.0676348150642022;-0.0999008681397536;0.539320674842589;0.16375382364216;0.735551882084997;0.108221064160826;0.297191081412055;-0.0494309858655554;0.23482725700221;-0.30510418667762;1.14637080151751;0.625992444036621;-0.0255009165802819;0.749986484405363
"84";-0.029677954524102;0.38428343727764;0.457520583440158;0.0393644921337186;0.179973546399545;0.0871534291075549;1.3574484161349;0.1291459031297;0.223300766840707;0.376569042250352;0.213315718027481;0.1016322173582;1.54936609121162;1.24062046409548;1.34664596005395;1.02750800657683
"85";0.198489512246029;0.535727004035443;0.346791933335812;0.610798843191737;0.424570341302749;0.0430355912026835;-0.280360204102652;0.380122624303599;0.41260174428574;-0.00386996844335472;-0.0337442687487832;0.295670259772142;1.37600831077012;0.866264464819857;1.1041424935688;0.804454399861519
"86";0.34066120636043;0.380627035106148;0.220971560183479;0.433787812655899;0.388854932456033;-0.0210075767146147;0.769700027181066;0.396924069157953;0.19013877818983;0.286729940171618;0.149980410973911;0.32177282172388;1.49412375199046;0.466218961820613;1.35073277438244;0.822808447693307
"87";-0.0295135492306202;0.33247885048465;0.118387531096911;0.0980196612159268;0.478502787409777;-0.00632085412339672;0.280903704293436;-0.142978717662815;0.332974978477885;0.121968367484877;0.150031935487632;-0.550957530707933;0.835425803144152;0.811862280685412;0.668701779817562;0.477634563670991
"88";0.0199265786040594;0.474472723181133;0.445412227658372;0.591308168289218;-0.445110052279262;0.104892294092549;0.150721531783621;0.240906259237018;-0.614575302971559;0.570591921105668;1.09468251133538;-0.209802701564828;0.439484269405878;-0.267439358902017;-0.240845952162227;-0.319599336707003
"89";0.198090692091726;-0.523468176504765;0.109943531066731;0.368374350268084;0.168470172103032;-0.101339384764934;0.209468393455933;0.0731007388458298;0.194049256484857;0.0929882015452733;-0.163414009262876;-0.549851988777963;0.0889374752347465;0.563043648876723;0.391924073919028;0.0843197256918139
"90";0.440183139898015;0.275254489370648;-0.20297878661134;0.78776202073631;0.170443784835353;-0.180474987582574;0.264146016804588;-0.0115121607265847;0.167685454838876;0.0445743352720135;-0.234688271984537;-0.368816418031813;0.422797218597256;0.729090734188168;0.998940872643072;0.379598058237766
"91";-0.0164796193781966;0.30991430244379;0.266507582160896;-0.469201627993616;-0.208548796249832;0.251612744877804;-0.590933924158394;-0.00830093247448827;0.147249222771623;0.0453302457693849;0.0454109128242495;-0.167413027184287;-0.254011861720001;0.222948735625906;0.0435677022509875;0.0603082166352857
"92";0.187798897694676;0.498611850825928;0.311816041217216;0.174299218131904;0.395166741455825;0.24521172175804;0.997047326432004;0.196208755166213;0.178342279402207;0.0925386326120435;0.0436627911140503;-0.76648187542938;0.798547626647959;-0.0872459886903841;0.302662278848374;0.523969050407749
"93";-0.121669845062926;0.502349497244993;0.657955677594349;0.35296973421808;-0.518158278802708;0.221266190419685;-0.0852616658102077;-0.0646618869935239;-0.145913975193751;0.447377602664465;0.555622534096428;-0.124985093704748;0.14866282972463;-0.185444659495473;-0.174507976058848;-0.208342076443414
"94";0.0440829184351667;0.370637140082534;0.453577580748117;0.52017797388246;-0.408802169112292;0.0419845740243998;0.124586619414164;0.150543035950992;-0.430358289997569;0.0651828575229108;0.294546154217592;-0.410444738559226;0.199363169441829;0.235014460546581;-0.10898616523061;-0.0831523390771476
"95";0.35327127590451;0.221714788823678;0.243128359208161;0.712299868629952;0.29174906093152;-0.0739507346261564;0.710925476826978;0.193528153997138;-0.267796631086891;-0.141448243359126;-0.0936001260930745;-0.503697957967588;0.809211375018219;0.559780985943254;0.548136125168233;0.690553186483291
"96";-0.0404973211352784;0.263302494692991;0.498803588134104;0.681701783355772;-0.397931484006761;0.0371313818741976;0.115689914819274;-0.152753343004444;-0.879494459177036;0.474219888901264;0.623037272830696;-0.216344725439685;0.341303242901413;-0.151933896556462;-0.450487824468318;-0.512577603592069
"97";-0.302758633835082;-0.147166043428646;-0.194241879559538;0.1437963706548;0.0277826813112472;-0.0919087478739972;0.468439711149572;0.0529598976965195;-0.0818172909210501;-0.115395762096056;0.0569767586894598;-0.456906312449108;0.704804081008261;0.513287142310432;-0.14929354855392;-0.21492655999913
